feedback_text,occurred_at,source,external_ref,rating,platform,source_url
希望可以把我的号搞白一点啊，四队全是挂,2026-07-12T20:59:44+08:00,taptap_review,moment:825474190877394005,4,TapTap,https://www.taptap.cn/review/49587536
爆率很高,2026-07-12T21:02:31+08:00,taptap_review,moment:825474894916485971,5,TapTap,https://www.taptap.cn/review/49587565
"求金额够后，在车上时间到后可以直接撤离，妈的，100多万，刚提交上去就没时间了，死了，何意味何意味
还行。
逼氪，但建模美味，且运气好3元出。
有挂，但大部分都是绿被逼转挂，人挺好
可玩，别充，一充零氪变零点准时氪
有瘾，不玩难受，难了更难受
四队还行吧（？）",2026-07-12T21:22:58+08:00,taptap_review,moment:825480039821741747,4,TapTap,https://www.taptap.cn/review/49587808
非常好玩 已经出大剑了 啦啦啦啦啦啦啦啦啦啦啦,2026-07-12T21:45:47+08:00,taptap_review,moment:825485782406922870,5,TapTap,https://www.taptap.cn/review/49588084
太好摸大金了,2026-07-12T22:28:44+08:00,taptap_review,moment:825496589723241584,5,TapTap,https://www.taptap.cn/review/49588638
圈钱就圈了我一直单排4队没坐过挂车也没开过   把把遇见贵我不知道你是咋了乐色游戏赶紧下架吧退个款要查祖宗十九代😂😂😂😂😂挂依旧不管  挂哥俱乐部比比皆是没救了😂😂😂😂😂,2026-07-12T23:01:28+08:00,taptap_review,moment:825504829160818902,1,TapTap,https://www.taptap.cn/review/49589109
官方，云南虫谷的巨棺开后地图全黑。请官方调整一下，谢谢。,2026-07-12T23:44:55+08:00,taptap_review,moment:825515762423693719,5,TapTap,https://www.taptap.cn/review/49589632
好玩爱玩多玩我要去天宫我要搞大金,2026-07-13T00:12:55+08:00,taptap_review,moment:825522808355293697,5,TapTap,https://www.taptap.cn/review/49589962
"这次云南虫谷难度不算高
东西很值钱，能很轻松的撤离",2026-07-13T00:28:48+08:00,taptap_review,moment:825526804130302031,5,TapTap,https://www.taptap.cn/review/49590134
很感谢没有给我最后一抽出来,2026-07-13T00:58:38+08:00,taptap_review,moment:825534314807560239,5,TapTap,https://www.taptap.cn/review/49590379
"没有了爹和妈，没有了一个家
其实我真的不太懂，作为一个远古老玩家，是怎么忍心？我玩这么久，一个圣杯都没开过，每次新出那些新的贵回收物，我真的心死了，根本开不到
皮肤也是诡异的要死，充了两k，所有奖池基本都抽三抽以上，就是一个金皮不中",2026-07-13T01:05:46+08:00,taptap_review,moment:825536109726402502,1,TapTap,https://www.taptap.cn/review/49590449
挂钩满天飞,2026-07-13T02:13:06+08:00,taptap_review,moment:825553053129117268,1,TapTap,https://www.taptap.cn/review/49590948
"1.我是去年六月份入坑的，玩到现在我主页感受就是白号和黑号之间的差距会不会太大了？我现在氪条2000+，但是就只有一个金皮➕很少紫皮➕一堆工牌背景动作背包挂饰和魔盒经验，一直以来想要的皮肤或是道具都是保底。看好友三四个一两抽就出了自己特别想要的金皮真超级难受。
2.就是bug真的挺多，第一次看到超自然应该是在三月那会，都想入坑了看评价说好多bug就跑路了，后面被朋友喊来玩的，结果到现在感觉bug修了这个坏那个的。
3.这个游戏的挂也是我见过最少的哈😍😍😍😍四队的子弹雨超级好看，建议当做旅游景点，那里有时还会有人用扇子给你扇风，非常舒服，还有玩家会用鞭子给你扇风，也是舒服到一吹就睡，总是活动特别多，非常非常推荐这些都纳进景点项目里呀
4.超自然可以说是我玩过所有游戏里面风气最不好的一个了，小鬼到处都是，玩啥图开路匹几乎都能遇到素质低下的智障小鬼，背刺勾数不胜数。
狼人杀模式简直重灾区，随便玩玩就能遇到随地大小骂的，因为一些鸡毛蒜皮的事就互相问候起祖宗十八代了，也是一个个感觉自己骂人脏字连篇可有优越感了哈😅
就连刷个视频看下plq也是一群招黑崽或串串啥的搁那互相开战，真是让我见识到了生物的多样性
5.超自然的优点就是可以交到朋友吧，外加有时候玩着很有成就感，不过无论如何没朋友一起的话玩着都是蛮无聊的
6.以下是个人恩怨碎碎念
今年四五月份那会我的号被代打了，两个九级和两个六级加几个等级低些的亲密关系都没了，大金装备全被卖了，啥都没了，超自然咋不早点出恢复亲密值的功能😅😭😭😭😭😭😭😭😭
气死我了，那个破代打凭啥拿钱毁号最后还没有任何损失，我找她理论就是死不承认，我号就给过两个人，一个代打另一个我同学，我同学那几天总玩不到手机，而且我和她关系超级好，嫌疑直接排除，，，，毁号当天，好多可疑的地方都同时出现在代打身上，这个破代打我恨你",2026-07-13T02:36:09+08:00,taptap_review,moment:825558854115790225,3,TapTap,https://www.taptap.cn/review/49591080
真没想到一个游戏的获取角色方式不是打游戏攒金币买，是要氪金，这个游戏那种圈钱跑路味儿特别重，包括搞限定皮肤,2026-07-13T04:12:56+08:00,taptap_review,moment:825583210661415416,2,TapTap,https://www.taptap.cn/review/49591433
换刀退后回血直接卡退了，都用流量玩了还能卡退，什么土豆服务器。那个爆率也非常感人呀，一打开金棺就是金樽，去新地图开金棺还给个烟灰缸。,2026-07-13T04:56:34+08:00,taptap_review,moment:825594192817291344,1,TapTap,https://www.taptap.cn/review/49591542
嗯对，出大金了,2026-07-13T07:19:38+08:00,taptap_review,moment:825630195179324911,5,TapTap,https://www.taptap.cn/review/49591808
五星好评了这个好玩可玩性不是真无法金棺全部是金色尿壶,2026-07-13T07:46:49+08:00,taptap_review,moment:825637037406161912,5,TapTap,https://www.taptap.cn/review/49591896
画质有问题啊,2026-07-13T10:25:02+08:00,taptap_review,moment:825676851903989254,3,TapTap,https://www.taptap.cn/review/49592885
cx游戏随便吧，zlx也是我最讨厌的明星，真是太好了，双雷狂喜，我还真玩过特别久，在我知道他抄袭之前，幸好没给他充钱全身而退，哪天跑路了，钱都不知道往哪去,2026-07-13T10:59:22+08:00,taptap_review,moment:825685493235582180,1,TapTap,https://www.taptap.cn/review/49593180
我也算是半个老玩家了，s3赛季入的坑，当时是刷到隔壁某主播先玩的这个游戏，听说不错就下载了试试，结果一开始玩的也是晕头转向还想吐，后面跟着朋友一起玩了一下发现还是有点玩不进去，但是朋友买了白泽我也跟着买了，感觉很帅，心想花了钱不能白花，就去网上搜了一些教程之类的，本来想删了发现舍友也开始玩了，就下了回来。跟朋友玩了一段时间发现这个游戏真的很好玩，虽然建模很丑还很圈米，不过可玩性还是很大的尤其是跟朋友组队开麦，四队我不太会玩主摸金，就是这个爆率能不能提升一下呢。。。龙宫开了十个棺椁你敢信出不去。？最近这个新地图的蛇妖也是阴的要死啊，一直缠着不放手。还是可以的，只玩不护，能不能别抄了😁,2026-07-13T10:59:24+08:00,taptap_review,moment:825685500093270357,4,TapTap,https://www.taptap.cn/review/49593182
超自然，我们来复仇了,2026-07-13T11:11:33+08:00,taptap_review,moment:825688557237567571,1,TapTap,https://www.taptap.cn/review/49593297
爆率高,2026-07-13T11:24:22+08:00,taptap_review,moment:825691783525567671,5,TapTap,https://www.taptap.cn/review/49593431
这游戏爆率真高，特别好玩,2026-07-13T11:34:32+08:00,taptap_review,moment:825694342172639770,5,TapTap,https://www.taptap.cn/review/49593535
怎么一直卡到键位面板,2026-07-13T11:53:29+08:00,taptap_review,moment:825699110207097648,1,TapTap,https://www.taptap.cn/review/49593715
好玩是好玩，但容易红温，而且怪又多有时候还会吓到,2026-07-13T12:06:20+08:00,taptap_review,moment:825702343851904094,3,TapTap,https://www.taptap.cn/review/49593834
"无聊的话可以来玩儿超自然

🎮可玩性：一起摸金抓怪",2026-07-13T13:14:53+08:00,taptap_review,moment:825719596353849665,5,TapTap,https://www.taptap.cn/review/49594588
一个人好害怕找个游戏搭子一起玩，找CP，处对象，找游戏搭子！求靠山！求带带，已经很努力了还不如前任第一的资产多，好自卑。有没有人带带我[表情_泪目][表情_泪目][表情_泪目],2026-07-13T13:15:50+08:00,taptap_review,moment:825719834443514409,5,TapTap,https://www.taptap.cn/review/49594604
有时候就自己一个人可以摸到 大金😘,2026-07-13T13:29:25+08:00,taptap_review,moment:825723255275914209,5,TapTap,https://www.taptap.cn/review/49594731
UI简直像是从DW搬来的，人物动作也是转身一样生硬，玩法过于单一。还有画风，你不说我还以为和DW同一个工作室做的。个人感受拉完了,2026-07-13T13:33:07+08:00,taptap_review,moment:825724185253774488,1,TapTap,https://www.taptap.cn/review/49594772
自我感觉很不错，就是这个弓弩能不能减弱啊,2026-07-13T13:35:51+08:00,taptap_review,moment:825724873262237440,5,TapTap,https://www.taptap.cn/review/49594798
说实话，抗压性不好的不能玩这个，他会出很多好看的皮肤让你充钱，400多才几个皮肤,2026-07-13T13:43:28+08:00,taptap_review,moment:825726788322722608,4,TapTap,https://www.taptap.cn/review/49594870
宣传片太拉了，给个差评,2026-07-13T14:13:15+08:00,taptap_review,moment:825734284751932981,1,TapTap,https://www.taptap.cn/review/49595149
爆率低！！！！！！,2026-07-13T14:42:16+08:00,taptap_review,moment:825741586699650492,4,TapTap,https://www.taptap.cn/review/49595485
嗯对，白的话可以，黑的话不可以，抽奖概率高点行不行？,2026-07-13T14:50:23+08:00,taptap_review,moment:825743631850669165,5,TapTap,https://www.taptap.cn/review/49595571
摸金倒是挺好玩的，可以休闲时打发，但找出伪人素质低的太多了，我单排玩的，总有人说我场外，神经病吧,2026-07-13T14:57:52+08:00,taptap_review,moment:825745512769523509,5,TapTap,https://www.taptap.cn/review/49595661
四队挂有多少？试过才知道,2026-07-13T15:00:26+08:00,taptap_review,moment:825746160156149354,1,TapTap,https://www.taptap.cn/review/49595683
第一个棺子出的    天 下 第 一 剑     。,2026-07-13T16:03:20+08:00,taptap_review,moment:825761988092102621,4,TapTap,https://www.taptap.cn/review/49596439
很好玩虽然一个人孤单但偶尔玩玩心情也会舒畅,2026-07-13T16:10:21+08:00,taptap_review,moment:825763755089463256,5,TapTap,https://www.taptap.cn/review/49596540
长的好玩呀，就是我的号什么时候能变欧一点？,2026-07-13T16:18:37+08:00,taptap_review,moment:825765832901529505,5,TapTap,https://www.taptap.cn/review/49596645
太卡了，玩不了想把电脑卸了,2026-07-13T16:32:17+08:00,taptap_review,moment:825769273661066982,1,TapTap,https://www.taptap.cn/review/49596813
嗯就是我的伞为什么开伞键没了，我找也找不到，虽然伞是个比较冷门的武器，但是我最近弄到一个皮肤玩了两把才知道这个伞还有开伞键，但是我根本没有,2026-07-13T16:34:46+08:00,taptap_review,moment:825769899166008802,5,TapTap,https://www.taptap.cn/review/49596839
好可以，可以拿来消遣，难度越高爆率越高,2026-07-13T16:45:58+08:00,taptap_review,moment:825772717457280587,4,TapTap,https://www.taptap.cn/review/49596968
不是，没招了，是我的号被针对了还是咋的，已经好几把被联合狩猎了啊，出都出不了啥，是这个赛季图的问题还是我的问题啊我没招了，百万以上金基本没遇到，今天唯一遇到的还是朋友的侄女找到的，哥们怎么总搞不到啊，怪物也是有的时候血少的可怜有的时候多的要死还有那个破蛇妖，就不改改吗？满图追着跑还无敌，武器基本打不死，还有那个戏偶，恶不恶心，老挡在必经之路上就算了，范围大的要鼠被看到了就等死吧，还不会更新位置，一直堵堵堵，无助的要死，这个堵完那个偷我屁股，妈呀大哥你自己看看，不削能玩？现在玩得多的只有古城了，死人爆率也是，穷的一比，全变下来有个毛线啊薇薇安是被修改爆率了吗还是纯属我的手机号就有问题，每个大型游戏注册的账号都能被针对要死，比绝大多数人都艰难的要死，没招了超自然你看得见吗你，穷的日子比出金的日子都不知道多出了多少倍了，爸呀大哥没招了，给两颗星都算我是玩的久的情怀了，还没到达百万玩家上线那会儿就已经在玩这游戏了，下了课就抽空玩，一直到现在最高的也就是大剑了，圣杯啥的全是看白鼬变的，摸都摸不着,2026-07-13T17:08:51+08:00,taptap_review,moment:825778476052121323,2,TapTap,https://www.taptap.cn/review/49597227
